AMB_TEMP,CH4,CO,NMHC,NO,NO2,NOx,O3,PM10,PM2.5,RAINFALL,RH,SO2,THC,WD_HR,WIND_DIREC,WIND_SPEED,WS_HR
20.6,1.76,0.24,0.06,0.3,9.6,10.1,32.7,24.0,9.0,0.0,75.0,2.6,1.82,58.0,58.0,4.6,3.7
20.5,1.76,0.21,0.05,0.3,7.7,8.1,36.3,25.0,11.0,0.0,74.0,2.5,1.81,53.0,46.0,4.7,3.8
20.4,1.75,0.19,0.05,0.3,6.7,7.2,37.1,22.0,16.0,0.0,74.0,2.6,1.8,58.0,56.0,5.5,3.6
20.3,1.75,0.17,0.03,0.3,6.9,7.4,38.1,18.0,13.0,0.0,74.0,1.3,1.78,55.0,62.0,4.4,3.6
20.3,1.76,0.16,0.02,0.6,6.2,6.8,40.1,24.0,10.0,0.0,73.0,1.1,1.78,62.0,65.0,5.4,3.8
20.2,1.76,0.16,0.03,0.3,5.5,6.0,40.4,20.0,12.0,0.0,73.0,1.1,1.79,56.0,55.0,4.4,3.2
20.1,1.77,0.17,0.03,0.3,6.0,6.4,40.2,26.0,10.0,0.0,74.0,1.0,1.8,46.0,47.0,5.3,3.7
20.1,1.76,0.17,0.04,0.6,5.9,6.5,41.2,20.0,11.0,0.0,73.0,1.1,1.8,53.0,48.0,5.1,3.7
20.1,1.76,0.18,0.05,0.8,7.7,8.5,38.6,22.0,10.0,0.0,73.0,0.5,1.81,57.0,56.0,4.3,3.3
20.6,1.76,0.24,0.06,1.3,9.9,11.1,38.1,16.0,8.0,0.0,72.0,0.5,1.82,60.0,62.0,4.9,3.6
21.5,1.76,0.25,0.06,1.7,10.1,11.8,38.6,16.0,9.0,0.0,68.0,0.5,1.82,59.0,55.0,5.0,3.5
22.4,1.76,0.23,0.08,1.8,9.4,11.2,40.1,26.0,7.0,0.0,65.0,0.5,1.84,55.0,54.0,4.2,3.6
22.6,1.77,0.23,0.08,1.8,10.6,12.4,40.3,27.0,9.0,0.0,65.0,0.5,1.85,54.0,55.0,5.1,3.7
23.0,1.76,0.22,0.07,1.6,8.8,10.4,41.3,26.0,7.0,0.0,64.0,0.5,1.83,57.0,59.0,4.4,3.6
23.4,1.77,0.25,0.09,1.9,9.7,11.6,42.6,23.0,10.0,0.0,64.0,0.5,1.86,55.0,52.0,4.4,3.5
23.8,1.77,0.25,0.09,2.0,9.9,12.0,43.3,23.0,10.0,0.0,64.0,0.5,1.86,53.0,56.0,3.7,3.3
23.8,1.76,0.24,0.09,1.8,10.4,12.2,42.1,25.0,15.0,0.0,64.0,0.5,1.85,59.0,63.0,3.7,3.3
23.7,1.76,0.23,0.08,1.8,10.3,12.1,39.8,18.0,9.0,0.0,64.0,0.5,1.84,57.0,51.0,3.6,3.1
22.9,1.77,0.27,0.1,1.4,12.8,14.2,35.3,23.0,8.0,0.0,67.0,0.5,1.87,55.0,61.0,3.5,3.0
22.1,1.78,0.29,0.09,1.0,14.5,15.5,32.5,21.0,11.0,0.0,71.0,1.0,1.87,54.0,54.0,2.9,2.4
21.7,1.82,0.41,0.17,0.9,19.3,20.3,26.3,25.0,10.0,0.0,73.0,0.5,1.99,53.0,66.0,2.6,1.9
21.6,1.82,0.38,0.15,0.9,17.7,18.6,27.9,20.0,10.0,0.0,74.0,1.2,1.97,52.0,51.0,2.4,1.9
21.6,1.84,0.35,0.14,0.9,17.0,17.8,28.6,19.0,14.0,0.0,75.0,1.0,1.98,37.0,41.0,2.3,2.0
21.4,1.83,0.33,0.13,0.9,15.4,16.3,28.7,22.0,8.0,0.0,77.0,1.0,1.96,42.0,36.0,2.9,1.9
21.2,1.83,0.28,0.13,0.3,14.3,14.8,30.5,13.0,8.0,0.0,78.0,1.0,1.96,37.0,33.0,3.3,2.3
21.1,1.8,0.22,0.08,0.6,11.0,11.6,32.6,15.0,10.0,0.0,79.0,0.5,1.88,53.0,53.0,3.7,2.4
21.2,1.79,0.2,0.04,0.7,10.4,11.0,31.8,12.0,9.0,0.0,79.0,1.5,1.83,59.0,62.0,2.4,2.3
21.2,1.78,0.2,0.04,0.3,6.3,6.4,35.6,5.0,7.0,0.0,79.0,1.7,1.82,60.0,56.0,2.7,1.9
21.1,1.8,0.21,0.08,0.3,6.9,7.2,33.4,5.0,6.0,0.0,80.0,2.2,1.88,43.0,31.0,3.4,2.3
20.8,1.8,0.21,0.07,0.3,7.5,7.6,32.6,13.0,7.0,0.0,84.0,1.6,1.87,34.0,36.0,3.2,2.8
20.6,1.8,0.21,0.07,0.3,6.1,6.5,34.7,11.0,7.0,0.0,85.0,1.1,1.87,37.0,42.0,3.5,2.7
20.5,1.79,0.21,0.06,0.3,7.4,7.7,34.8,14.0,7.0,0.0,85.0,1.5,1.85,40.0,42.0,3.4,2.9
20.5,1.78,0.23,0.06,0.3,7.6,7.8,34.1,5.0,6.0,0.0,84.0,1.0,1.84,49.0,43.0,3.3,2.5
20.6,1.8,0.32,0.09,1.3,11.8,13.1,29.9,13.0,2.0,0.0,83.0,1.2,1.89,43.0,35.0,3.5,2.4
21.9,1.8,0.36,0.12,2.7,14.0,16.7,30.5,12.0,2.0,0.0,77.0,2.5,1.92,38.0,45.0,3.7,3.0
22.9,1.79,0.34,0.11,3.0,13.6,16.6,33.0,10.0,4.0,0.0,73.0,2.8,1.9,51.0,53.0,3.7,2.7
24.2,1.78,0.32,0.1,3.1,12.2,15.2,36.4,15.0,3.0,0.0,68.0,2.3,1.88,61.0,72.0,2.5,2.4
25.5,1.76,0.28,0.1,2.1,9.3,11.3,42.2,5.0,2.0,0.0,64.0,1.5,1.86,67.0,54.0,2.3,2.2
26.1,1.78,0.3,0.12,1.8,9.9,11.7,44.5,12.0,2.0,0.0,62.0,1.5,1.9,39.0,40.0,3.2,2.5
25.4,1.77,0.29,0.13,2.1,10.8,12.9,44.3,23.0,8.0,0.0,65.0,2.0,1.9,42.0,45.0,3.8,3.1
24.6,1.77,0.28,0.13,2.3,11.9,14.2,39.7,23.0,10.0,0.0,67.0,2.3,1.9,43.0,58.0,4.6,3.7
23.9,1.77,0.28,0.11,2.0,11.7,13.7,36.5,24.0,14.0,0.0,68.0,2.7,1.88,49.0,61.0,4.0,3.5
22.9,1.77,0.3,0.11,1.4,13.8,15.1,33.0,16.0,10.0,0.0,70.0,2.8,1.88,57.0,61.0,3.7,3.0
22.0,1.79,0.37,0.14,0.9,18.1,18.9,27.3,17.0,10.0,0.0,74.0,3.0,1.93,53.0,50.0,4.3,3.0
21.4,1.79,0.39,0.12,0.6,17.2,17.8,28.0,22.0,11.0,0.0,76.0,3.6,1.91,54.0,45.0,3.2,2.7
21.1,1.81,0.4,0.13,0.8,18.5,19.3,26.6,22.0,13.0,0.0,77.0,4.0,1.94,51.0,59.0,3.3,2.4
21.0,1.8,0.35,0.11,0.6,15.9,16.5,30.7,19.0,13.0,0.0,77.0,2.6,1.91,53.0,49.0,3.2,2.5
20.8,1.79,0.3,0.09,0.3,11.7,12.1,38.1,18.0,12.0,0.0,77.0,1.4,1.88,38.0,32.0,3.9,2.7
20.6,1.78,0.25,0.06,0.3,9.1,9.5,43.7,15.0,11.0,0.0,75.0,1.3,1.84,43.0,40.0,3.9,3.0
20.6,1.78,0.22,0.05,0.3,5.8,6.0,45.2,23.0,9.0,0.0,74.0,1.3,1.83,44.0,51.0,3.0,2.6
20.6,1.78,0.23,0.06,0.3,6.3,6.4,41.6,18.0,16.0,0.0,74.0,1.6,1.84,56.0,51.0,3.1,2.5
20.5,1.78,0.21,0.05,0.3,7.0,7.4,39.8,22.0,9.0,0.0,76.0,1.7,1.83,60.0,60.0,4.0,2.9
20.5,1.77,0.18,0.06,0.3,6.4,6.6,37.1,23.0,10.0,0.0,76.0,1.6,1.83,55.0,46.0,3.4,2.7
20.3,1.76,0.17,0.04,0.3,4.8,5.3,35.4,24.0,7.0,0.0,78.0,1.2,1.8,49.0,50.0,3.5,2.9
19.7,1.76,0.18,0.05,0.3,5.2,5.6,31.9,20.0,6.0,0.0,81.0,1.2,1.81,43.0,49.0,3.7,3.0
19.4,1.76,0.17,0.05,0.3,5.4,5.8,33.7,16.0,6.0,0.0,81.0,1.2,1.81,41.0,36.0,4.6,3.7
19.0,1.77,0.21,0.05,0.5,6.5,7.1,32.6,13.0,5.0,0.0,84.0,1.1,1.82,46.0,55.0,3.7,3.3
19.0,1.78,0.28,0.08,0.9,9.7,10.6,30.5,16.0,7.0,0.0,84.0,1.2,1.86,47.0,48.0,4.6,3.3
18.9,1.78,0.29,0.08,1.1,9.6,10.8,30.5,14.0,6.0,0.0,82.0,1.3,1.86,47.0,46.0,4.8,3.2
19.3,1.79,0.3,0.09,1.6,10.2,11.8,29.3,22.0,12.0,0.0,77.0,1.4,1.88,44.0,40.0,5.4,3.9
19.7,1.8,0.31,0.09,1.9,9.6,11.5,29.8,31.0,9.0,0.0,75.0,1.5,1.89,39.0,42.0,5.3,4.2
19.5,1.79,0.32,0.1,2.0,10.5,12.5,27.7,27.0,9.0,0.0,76.0,1.5,1.89,40.0,32.0,4.9,4.2
19.0,1.78,0.3,0.08,2.2,9.7,11.9,28.2,21.0,9.0,0.0,79.0,1.4,1.86,39.0,41.0,5.0,4.3
18.6,1.77,0.25,0.06,1.7,9.1,10.8,29.7,13.0,9.0,0.0,80.0,1.3,1.83,45.0,41.0,4.6,3.9
18.5,1.76,0.22,0.06,1.5,8.7,10.2,32.0,18.0,6.0,0.0,79.0,1.2,1.82,49.0,55.0,5.1,3.8
18.1,1.76,0.23500000000000001,0.0625,1.325,8.95,10.274999999999999,32.525,18.666666666666668,7.0,0.0,78.0,1.25,1.8225,50.0,57.0,5.9,4.1
17.9,1.76,0.25,0.065,1.15,9.2,10.35,33.05,19.333333333333332,8.0,0.0,76.0,1.2999999999999998,1.8250000000000002,47.0,50.0,4.2,3.9
17.5,1.76,0.265,0.0675,0.9750000000000001,9.45,10.425,33.575,20.0,9.0,0.0,77.0,1.3499999999999999,1.8275000000000001,50.0,57.0,5.1,3.7
17.5,1.76,0.28,0.07,0.8,9.7,10.5,34.1,25.0,10.0,0.0,74.0,1.4,1.83,62.0,50.0,4.8,3.8
17.5,1.76,0.25,0.05,0.5,8.3,8.8,37.8,25.0,9.0,0.0,73.0,1.2,1.81,57.0,60.0,4.5,3.6
17.4,1.77,0.25,0.07,0.6,9.8,10.4,36.0,26.0,14.0,0.0,74.0,1.6,1.84,62.0,59.0,4.7,3.7
17.1,1.78,0.28,0.09,0.6,12.7,13.3,31.7,26.0,11.0,0.0,79.0,2.0,1.87,56.0,42.0,4.5,3.6
16.8,1.77,0.22,0.06,0.3,9.9,10.3,34.5,5.0,8.0,0.0,81.0,1.6,1.83,51.0,54.0,3.8,2.9
16.9,1.76,0.19,0.05,0.0,9.4,9.2,33.9,14.0,9.0,0.0,80.0,2.1,1.81,56.0,58.0,3.4,2.9
17.2,1.75,0.17,0.02,0.3,7.9,8.3,36.1,16.0,8.0,0.0,77.0,1.5,1.77,58.0,56.0,5.8,3.9
17.4,1.74,0.2,0.02,0.3,4.6,4.9,37.8,19.0,5.0,0.0,75.0,1.6,1.76,56.0,54.0,4.0,3.9
17.6,1.76,0.19,0.02,0.3,4.4,4.7,38.3,14.0,9.0,0.0,73.0,1.7,1.78,57.0,52.0,4.4,4.0
17.8,1.76,0.19,0.01,0.3,4.1,4.4,39.1,18.0,7.0,0.0,72.0,1.8,1.77,59.0,54.0,4.4,3.3
17.9,1.76,0.18,0.02,0.3,4.9,5.2,38.4,14.0,5.0,0.0,70.0,2.4,1.78,55.0,53.0,4.3,3.7
18.0,1.77,0.19,0.02,0.3,5.1,5.4,37.8,23.0,7.0,0.0,70.0,2.0,1.79,59.0,56.0,4.4,3.7
18.1,1.77,0.2,0.04,0.3,7.6,7.9,34.9,23.0,9.0,0.0,69.0,2.1,1.81,58.0,44.0,3.4,3.3
18.3,1.79,0.29,0.07,1.0,12.9,13.9,29.7,23.0,9.0,0.0,69.0,1.7,1.86,52.0,59.0,4.2,3.0
19.0,1.77,0.28,0.07,1.5,12.8,14.3,31.9,26.0,7.0,0.0,65.0,2.0,1.84,58.0,57.0,4.0,3.1
19.9,1.77,0.25,0.05,2.0,11.0,12.9,35.8,29.0,5.0,0.0,62.0,2.6,1.82,62.0,67.0,4.9,4.1
21.0,1.77,0.26,0.07,2.8,10.6,13.4,37.7,34.0,5.0,0.0,57.0,2.8,1.84,61.0,62.0,5.0,3.7
22.0,1.77,0.26,0.08,2.3,9.5,11.8,42.7,32.0,9.0,0.0,53.0,2.0,1.85,55.0,59.0,4.6,4.0
22.6,1.77,0.27,0.07,2.0,8.8,10.7,44.5,33.0,10.0,0.0,52.0,1.9,1.84,48.0,52.0,4.1,3.6
22.5,1.77,0.26,0.06,1.6,8.6,10.2,44.8,32.0,9.0,0.0,53.0,2.0,1.83,54.0,50.0,3.9,3.3
22.3,1.77,0.28,0.08,1.8,9.8,11.6,44.4,35.0,7.0,0.0,56.0,2.0,1.85,51.0,46.0,4.8,3.2
22.0,1.77,0.29,0.09,1.6,11.4,12.9,41.1,35.0,12.0,0.0,58.0,2.1,1.86,49.0,45.0,3.5,2.9
21.2,1.78,0.32,0.09,1.4,14.6,16.0,36.8,36.0,12.0,0.0,62.0,2.2,1.87,53.0,58.0,4.3,3.1
20.7,1.78,0.36,0.11,0.9,17.3,18.3,32.4,33.0,15.0,0.0,66.0,2.5,1.89,55.0,53.0,3.7,3.0
20.4,1.8,0.39,0.12,0.8,18.0,18.7,29.6,34.0,13.0,0.0,69.0,2.2,1.92,56.0,65.0,2.9,2.5
20.2,1.81,0.42,0.13,0.5,18.2,18.8,26.3,23.0,10.0,0.0,73.0,2.1,1.94,58.0,60.0,2.9,2.5
20.2,1.79,0.35,0.09,0.7,14.2,14.9,29.9,18.0,8.0,0.0,74.0,2.4,1.88,61.0,59.0,3.4,2.6
20.1,1.78,0.3,0.08,0.5,12.8,13.3,29.7,13.0,6.0,0.0,75.0,3.1,1.86,58.0,64.0,2.5,2.5
19.9,1.78,0.28,0.06,0.5,12.2,12.7,30.6,5.0,5.0,0.0,77.0,2.5,1.84,58.0,57.0,2.3,1.8
19.8,1.77,0.22,0.05,0.3,9.7,10.0,33.2,10.0,7.0,0.0,78.0,2.3,1.82,55.0,59.0,2.6,2.2
19.6,1.79,0.24,0.05,0.3,11.7,12.0,29.6,13.0,8.0,0.0,81.0,3.1,1.84,56.0,53.0,1.7,1.8
19.6,1.78,0.16,0.04,0.3,7.3,7.6,32.8,5.0,7.0,0.0,82.0,1.8,1.82,65.0,70.0,1.7,1.3
19.2,1.8,0.17,0.04,0.3,8.3,8.5,28.7,10.0,6.0,0.0,84.0,2.1,1.84,67.0,98.0,0.8,0.9
18.8,1.79,0.17,0.05,0.3,9.2,9.5,27.0,5.0,5.0,0.0,85.0,1.5,1.84,66.0,20.0,0.7,0.4
18.7,1.84,0.19,0.07,0.3,8.5,8.8,23.7,5.0,5.0,0.0,86.0,1.0,1.91,95.0,94.0,0.9,0.7
18.3,1.88,0.21,0.09,0.5,13.5,14.0,12.8,5.0,4.0,0.0,85.0,1.1,1.97,96.0,83.0,1.3,0.8
17.3,1.83,0.26,0.07,1.6,15.2,16.8,9.3,10.0,5.0,0.0,84.0,1.5,1.9,41.0,39.0,1.3,0.9
17.6,1.85,0.35,0.1,6.9,15.3,22.1,8.6,10.0,8.0,0.0,84.0,1.6,1.95,62.0,74.0,0.7,0.7
19.3,1.81,0.38,0.09,9.8,16.2,26.0,12.3,18.0,5.0,0.0,78.0,1.7,1.9,83.0,83.0,1.3,1.1
21.6,1.78,0.33,0.09,7.4,13.6,21.0,19.4,18.0,5.0,0.0,66.0,1.5,1.87,69.0,124.0,0.9,0.8
23.7,1.77,0.32,0.1,4.2,11.3,15.5,31.4,14.0,8.0,0.0,59.0,1.6,1.87,276.0,293.0,1.4,0.6
24.9,1.79,0.35,0.13,3.1,13.1,16.2,44.8,35.0,14.0,0.0,61.0,2.7,1.92,259.0,274.0,2.0,1.2
25.1,1.79,0.31,0.09,2.1,11.3,13.4,55.1,33.0,18.0,0.0,61.0,2.8,1.88,286.0,298.0,2.3,1.6
25.1,1.76,0.29,0.07,0.8,8.0,8.8,61.6,30.0,15.0,0.0,56.0,1.9,1.83,283.0,308.0,2.3,1.7
25.2,1.77,0.3,0.06,0.8,9.1,9.9,64.1,30.0,16.0,0.0,54.0,1.9,1.83,281.0,258.0,2.1,1.5
25.1,1.82,0.4,0.12,1.7,22.9,24.6,52.1,51.0,35.0,0.0,54.0,4.6,1.94,271.0,273.0,1.7,1.6
23.6,1.83,0.41,0.12,1.0,20.1,21.1,48.1,41.0,17.0,0.0,65.0,3.9,1.95,257.0,244.0,1.3,1.5
22.4,1.83,0.42,0.11,0.5,13.7,14.2,51.8,38.0,20.0,0.0,75.0,2.3,1.94,246.0,167.0,0.8,1.3
22.1,1.87,0.56,0.17,0.6,24.5,25.1,37.0,42.0,22.0,0.0,78.0,3.3,2.04,213.0,178.0,0.9,0.6
21.7,2.0,0.69,0.23,1.6,33.4,34.9,21.0,56.0,34.0,0.0,79.0,3.5,2.23,165.0,162.0,1.2,0.9
21.2,1.97,0.71,0.23,2.6,31.8,34.4,15.4,56.0,36.0,0.0,81.0,3.0,2.2,198.0,225.0,0.8,0.5
21.0,1.85,0.48,0.15,1.0,22.3,23.2,23.0,51.0,32.0,0.0,83.0,3.1,2.0,162.0,170.0,0.9,0.6
20.9,1.9,0.5,0.15,1.1,22.7,23.7,16.4,41.0,27.0,0.0,84.0,2.4,2.05,167.0,115.0,0.9,0.6
20.8,1.84,0.34,0.1,0.7,16.5,17.2,20.8,47.0,22.0,0.0,85.0,2.2,1.94,168.0,179.0,1.0,1.0
